item_id,post_url,post_uri,post_cid,author_handle,author_did,post_datetime,text,post_type,parent_post_uri,root_post_uri,language,like_count,repost_count,reply_count,quote_count,collector,collection_datetime,search_term_or_method_that_surfaced_it,Has_image,detected_language,engagement_as_of_datetime,enrichment_status,Has_relevant_replies,Seems_relevant_to_collector,source_item_id,snowball_depth,snowball_edge_type
588,https://bsky.app/profile/dylan-149.bsky.social/post/3mbrcaekvnk2p,at://did:plc:4iycynucs7wmuwd4dmcq2cvd/app.bsky.feed.post/3mbrcaekvnk2p,bafyreie4jsxcoc24du7ujohh45nonmyqsdciytn56wgod6e6zsj27v4wwy,dylan-149.bsky.social,did:plc:4iycynucs7wmuwd4dmcq2cvd,2026-01-06T15:44:22.118Z,"Pretty sure this is the one: 
bsky.app/profile/stec...",reply,at://did:plc:izspujcztlala2m5fp756azj/app.bsky.feed.post/3mbrb4zwfbs22,at://did:plc:izspujcztlala2m5fp756azj/app.bsky.feed.post/3mbrb4zwfbs22,en,0,1,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
589,https://bsky.app/profile/robotron.blog/post/3mbqy4vrdus2e,at://did:plc:jhjjbpzofyxjsjz3qiis3i2z/app.bsky.feed.post/3mbqy4vrdus2e,bafyreiemovpq32bsfexigts3vmgm5gb5sdlppffhzw6d37ja2uzp6j5j2m,robotron.blog,did:plc:jhjjbpzofyxjsjz3qiis3i2z,2026-01-06T12:43:28.519Z,"@garlicbuffalo.gobirds.biz put me onto  it 

bsky.app/profile/stec...",reply,at://did:plc:jhjjbpzofyxjsjz3qiis3i2z/app.bsky.feed.post/3mbqxzllhhc2e,at://did:plc:jhjjbpzofyxjsjz3qiis3i2z/app.bsky.feed.post/3mbqxj6d3c22e,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
590,https://bsky.app/profile/letsbepurple.bsky.social/post/3mbozec47j22a,at://did:plc:z3uxrp3jjms42yvq5r5mtn2s/app.bsky.feed.post/3mbozec47j22a,bafyreidhcrxyec4u2rfkitsenyny37ookeg3mzo3yzga3qwky4er6joiji,letsbepurple.bsky.social,did:plc:z3uxrp3jjms42yvq5r5mtn2s,2026-01-05T18:00:10.604Z,Ah. It’s Chad Loder.  But here’s the labeler bsky.app/profile/stec...,reply,at://did:plc:x4g4laxkmsrczwvnvbbgsm7g/app.bsky.feed.post/3mboyszwvk22c,at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3mboy4jqcdc2v,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
591,https://bsky.app/profile/cheatlines.co/post/3mbow7fc6t222,at://did:plc:r335dcuzq7ta2fmsb2gk4dgn/app.bsky.feed.post/3mbow7fc6t222,bafyreie3jxqfiouvoh2hafdytqrr4fhv3ztwnz72hdls2vgldt775qah5y,cheatlines.co,did:plc:r335dcuzq7ta2fmsb2gk4dgn,2026-01-05T17:03:44.949Z,"The Cornell Tech one, I have a few of the badges off but it can be a nice indicator if someone is On One 
bsky.app/profile/stec...",reply,at://did:plc:vviov3wsqq57ao6bl2ppenet/app.bsky.feed.post/3mboqfnwlvc2a,at://did:plc:r335dcuzq7ta2fmsb2gk4dgn/app.bsky.feed.post/3mbooesochk25,en,1,0,2,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
592,https://bsky.app/profile/prettyhatmachine.bsky.social/post/3mbo7gto4jk24,at://did:plc:ef5d3i3gml75xfjss2g2oixm/app.bsky.feed.post/3mbo7gto4jk24,bafyreiclpybpz2cmnhind2f65ulr45qcjzxerqjvxk2tlqp5wavbcymipm,prettyhatmachine.bsky.social,did:plc:ef5d3i3gml75xfjss2g2oixm,2026-01-05T10:16:18.838Z,"bsky.app/profile/stec...

Like me you’ll notice we hit the 50+ posts mark but *shakes fist* but “these are my rational opinions!” 😜",reply,at://did:plc:bcgtpezwhu5ynanpiezkmfim/app.bsky.feed.post/3mbo7cota7c2r,at://did:plc:bcgtpezwhu5ynanpiezkmfim/app.bsky.feed.post/3mbo6khfae22r,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
593,https://bsky.app/profile/boleteful.bsky.social/post/3mbn3fs6k5s2g,at://did:plc:lxsccabozz6iqozg4klwqb7f/app.bsky.feed.post/3mbn3fs6k5s2g,bafyreia2wwayfiqtn3nhqmgwlfmoglywbax3d5rjofgklwsd43wifeeiqa,boleteful.bsky.social,did:plc:lxsccabozz6iqozg4klwqb7f,2026-01-04T23:31:29.016Z,"This: bsky.app/profile/labe...

But also this is another useful one: bsky.app/profile/stec...

They're both good for catching concerning behavior that's not inherently problematic.",reply,at://did:plc:gju3fwb2ud6jqit4me7hkvcg/app.bsky.feed.post/3mbn32ui2hc2y,at://did:plc:gju3fwb2ud6jqit4me7hkvcg/app.bsky.feed.post/3mbn32ui2hc2y,en,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
594,https://bsky.app/profile/lopcode.com/post/3mbn2m6vzh225,at://did:plc:bevmk47n6huwmjnhckbeni3v/app.bsky.feed.post/3mbn2m6vzh225,bafyreiexnjm65svjl6ivuei24jvlznkqhn4msgo22dyl4h2oaj6cywv7vy,lopcode.com,did:plc:bevmk47n6huwmjnhckbeni3v,2026-01-04T23:17:09.957Z,"I don't know why that copied the DID link but here's the profile link instead: bsky.app/profile/stec...

use it, or don't, I'm just a rabbit",reply,at://did:plc:bevmk47n6huwmjnhckbeni3v/app.bsky.feed.post/3mbn2jbjsfk25,at://did:plc:bevmk47n6huwmjnhckbeni3v/app.bsky.feed.post/3mbn2jbjsfk25,en,3,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
595,https://bsky.app/profile/currentquiet.bsky.social/post/3mbmyc27pts2p,at://did:plc:frty6vd7cdc5shxqdkcf7xwv/app.bsky.feed.post/3mbmyc27pts2p,bafyreif56sxageh5ixhxmfs43lyns7jqy6eveusiktq5ku6nol3ja6alnu,currentquiet.bsky.social,did:plc:frty6vd7cdc5shxqdkcf7xwv,2026-01-04T22:35:42.003Z,"bsky.app/profile/stec... 
Unfollowed a couple people today bc they basically never went under 50 posts a day, one of em had the ""no gap in posting more than 4 hours"" the account was just a person's, not a bot, nor a journalist etc. . Idk I just feel like noone that online can have truly good takes",post,,,en,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
596,https://bsky.app/profile/sky.skymarchini.net/post/3mbmp7636qc24,at://did:plc:j2kmiyhld5btzozgzwy3lc2m/app.bsky.feed.post/3mbmp7636qc24,bafyreiadyrls3lzbqy4yts3kvya6qq63kgvponoemlwxqd3hlhutb6nv5m,sky.skymarchini.net,did:plc:j2kmiyhld5btzozgzwy3lc2m,2026-01-04T19:53:01.710Z,"bsky.app/profile/labe...

And bsky.app/profile/stec...",reply,at://did:plc:rvegwog7asnreqx3linjlzph/app.bsky.feed.post/3mbmotbydsc2l,at://did:plc:j2kmiyhld5btzozgzwy3lc2m/app.bsky.feed.post/3mbmlqchezc24,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
597,https://bsky.app/profile/skullmandible.bsky.social/post/3mbmjsevygk2r,at://did:plc:bqyksrbynomvbgsjsd6nuzto/app.bsky.feed.post/3mbmjsevygk2r,bafyreifa5ljx6lf6bursjfogz7u6b57h72llt7vdkdg2geqbdsucgnnf2e,skullmandible.bsky.social,did:plc:bqyksrbynomvbgsjsd6nuzto,2026-01-04T18:16:23.955Z,"I subscribe to this labeler, which automatically shows you information about an account if  hits certain thresholds. for instance, Ann actually topped herself yesterday! it must've been tricky doing that while also doing the revolutionary stuff she wants other people to do bsky.app/profile/stec...",reply,at://did:plc:t73nbjsb6engmjg6kuym2vtb/app.bsky.feed.post/3mbmbvp6clc2j,at://did:plc:4edsja5x3gixvokf4exuy4to/app.bsky.feed.post/3mbk7g5omc222,en,70,5,1,1,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
598,https://bsky.app/profile/breen.tech/post/3mbmhl52vwk2h,at://did:plc:l2ktomvijz42t6hfqaxl7gq6/app.bsky.feed.post/3mbmhl52vwk2h,bafyreia5qv5526wtf7wruf366oqn2bwtcnfqewygmmb2ybyu5ya53h6gye,breen.tech,did:plc:l2ktomvijz42t6hfqaxl7gq6,2026-01-04T17:36:33.370Z,"lol, It’s this bsky.app/profile/stec...",reply,at://did:plc:lguxjtegubfafom3rfn5xhxk/app.bsky.feed.post/3mbmfhzpr622x,at://did:plc:l2ktomvijz42t6hfqaxl7gq6/app.bsky.feed.post/3mbmcudjnfc2f,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
599,https://bsky.app/profile/webweasel.bsky.social/post/3mbiy5vtrjk2n,at://did:plc:x5qsaiungthvmpzdmqrjv462/app.bsky.feed.post/3mbiy5vtrjk2n,bafyreichd2nykxacx5kvrj7ysywjbarxffny44hbagv6wwjw27wvml6sga,webweasel.bsky.social,did:plc:x5qsaiungthvmpzdmqrjv462,2026-01-03T08:22:44.245Z,"This is a pretty neat labeller too:

bsky.app/profile/stec...",reply,at://did:plc:4djfp3b27soxcfkxhirydi6d/app.bsky.feed.post/3mbi3bwgma22x,at://did:plc:swgxwbir4rrimj57pf75jckf/app.bsky.feed.post/3mbhm66ixvc2d,en,2,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
600,https://bsky.app/profile/pankraru.bsky.social/post/3mbg7lhsxis2t,at://did:plc:y6fl2ss45z5afs6db7wxxfsi/app.bsky.feed.post/3mbg7lhsxis2t,bafyreietm3j2htfcy374cizjkbfu6zc27yefup3i4kxzt7nvhcc4iog334,pankraru.bsky.social,did:plc:y6fl2ss45z5afs6db7wxxfsi,2026-01-02T05:57:36.280Z,"I also  use this one bsky.app/profile/stec...

Lots of useful info.",reply,at://did:plc:tzyg4vjdcdlmfzrzy7xtjri7/app.bsky.feed.post/3mbg7dxtzw22f,at://did:plc:tzyg4vjdcdlmfzrzy7xtjri7/app.bsky.feed.post/3mbg6vcsn522f,en,0,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
601,https://bsky.app/profile/danhon.com/post/3mbfwfssqds2t,at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mbfwfssqds2t,bafyreibl5zxld27bzgfruyjrj3a5y3xzi4uu576gqmxjsfigtt2tgi54vy,danhon.com,did:plc:okcllivvkleedwsmroggepzd,2026-01-02T03:13:22.804Z,Oh wait I'm already using it bsky.app/profile/stec...,reply,at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mbfwdxtvgs2t,at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mbfwdxtvgs2t,en,9,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
602,https://bsky.app/profile/alexandragallant.com/post/3mbfwflvyuk2c,at://did:plc:l72izke74ftkpx57mwlijhpd/app.bsky.feed.post/3mbfwflvyuk2c,bafyreidklm64xyr7o2whcv2umlw3472h3mjojbf4zzdsw4hwvujrm6eyby,alexandragallant.com,did:plc:l72izke74ftkpx57mwlijhpd,2026-01-02T03:13:15.570Z,bsky.app/profile/stec...,reply,at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mbfwdxtvgs2t,at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mbfwdxtvgs2t,en,3,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
603,https://bsky.app/profile/2x2l.bsky.social/post/3mbcbus6pnk2g,at://did:plc:ebg25rue2p3lwzsoxrnoymxs/app.bsky.feed.post/3mbcbus6pnk2g,bafyreihwigissd7aiskxtilkkgasppyccr5lvk3rqe5f5euklal3hhsy44,2x2l.bsky.social,did:plc:ebg25rue2p3lwzsoxrnoymxs,2025-12-31T16:27:57.670Z,I love the bsky.app/profile/stec... labeler,post,,,en,7,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
604,https://bsky.app/profile/roland-5742.bsky.social/post/3mb7xpywi3c2v,at://did:plc:rv27lgdffsme2rhlfxu6e5ae/app.bsky.feed.post/3mb7xpywi3c2v,bafyreig4uy5ihnhmdgfsjajywa6fqm4a4i7e6zx4f2wgqpl3ww3lbfgmha,roland-5742.bsky.social,did:plc:rv27lgdffsme2rhlfxu6e5ae,2025-12-30T18:21:00.073Z,"Was hat es denn damit auf sich, hat mich in meiner Bio gekennzeichnet (vielposter, also eigentlich nicht negativ, aber in meiner Bio? - Wie werde ich den/das los?

bsky.app/profile/stec...",post,,,de,3,2,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,de,2026-06-26T14:06:34.776511+00:00,ok,,,,,
605,https://bsky.app/profile/skeematic.bsky.social/post/3mb35eblu5222,at://did:plc:gfh3ux45yjpvbf6tqrtphpdj/app.bsky.feed.post/3mb35eblu5222,bafyreidlxyvx2xgirfij5f5623l2hvaiefjktmbqyy5qfnlh5trvwknww4,skeematic.bsky.social,did:plc:gfh3ux45yjpvbf6tqrtphpdj,2025-12-28T20:18:30.268Z,"We're literally trying to figure out what your trying to get at.  You brought up the blocked post for a reason no one knows. Why are you bring up another person who blocked Jay in a weird defence on how you pick and choose who is worth your effort in fighting racism?

bsky.app/profile/stec...",reply,at://did:plc:qzi6hpiwkuyfdsrrxi565kzf/app.bsky.feed.post/3mb3277ogwk2f,at://did:plc:zftsnmv3oeatoag66zia5sfu/app.bsky.feed.post/3mayingvwo22z,en,3,1,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
606,https://bsky.app/profile/magicveil.bsky.social/post/3maug7cifjs2s,at://did:plc:ewm64lwi7jjlnx6nehfvtmy3/app.bsky.feed.post/3maug7cifjs2s,bafyreihn2i4hyxve5plw5r4jrhmcdeeyhpumo42kk7w462mug63ioej5hq,magicveil.bsky.social,did:plc:ewm64lwi7jjlnx6nehfvtmy3,2025-12-26T04:08:08.939Z,bsky.app/profile/stec...,post,,,ja,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
607,https://bsky.app/profile/dreadtie.bsky.social/post/3maufwavpe22z,at://did:plc:zn76p7cnurevtf23kjqyqugs/app.bsky.feed.post/3maufwavpe22z,bafyreib6yaobz5ph4xu6x6zxuyvrzvigl5l4t76kvfsftrlammadrrws6q,dreadtie.bsky.social,did:plc:zn76p7cnurevtf23kjqyqugs,2025-12-26T04:03:05.289Z,"入れよう！

bsky.app/profile/stec...",reply,at://did:plc:jjre7jzt6bymqmapjcqj5abs/app.bsky.feed.post/3maufun3xis2u,at://did:plc:zn76p7cnurevtf23kjqyqugs/app.bsky.feed.post/3maufmu4rck2z,ja,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
608,https://bsky.app/profile/shiroru.bsky.social/post/3mau4eth3t22o,at://did:plc:v2fwimktpisnh3uzdccv5c54/app.bsky.feed.post/3mau4eth3t22o,bafyreigqymunjwlvm34evp5oquch5o5zex4mjtk5zttgdf3nvdswnv55ua,shiroru.bsky.social,did:plc:v2fwimktpisnh3uzdccv5c54,2025-12-26T01:12:17.076Z,"bsky.app/profile/stec...
ラベルって仕組みまだ初めてきた人には難しいかもしれないんだけど、このラベルをフォローするとポスト数多い人にバッジが表示されて「あっこのひとうるさ…賑やかな人なんだ」が分かるよ",post,,,ja,45,37,1,2,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,ja,2026-06-26T14:06:34.776511+00:00,ok,,,,,
609,https://bsky.app/profile/sky.skymarchini.net/post/3matk5z6npc2b,at://did:plc:j2kmiyhld5btzozgzwy3lc2m/app.bsky.feed.post/3matk5z6npc2b,bafyreigzkn45aajmswjgnbqs2ptgu5k62ovytkfk73hd6abkqlisa3on2e,sky.skymarchini.net,did:plc:j2kmiyhld5btzozgzwy3lc2m,2025-12-25T19:46:20.857Z,bsky.app/profile/stec...,reply,at://did:plc:5xnbpzuowsdsmm3xowotfwk6/app.bsky.feed.post/3matjajifxc23,at://did:plc:j2kmiyhld5btzozgzwy3lc2m/app.bsky.feed.post/3mathoo7ki22v,en,4,0,1,1,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
610,https://bsky.app/profile/cellivar.dev/post/3maqxyhz2jk2l,at://did:plc:ofz6imzqld3xiopjalwjrh2y/app.bsky.feed.post/3maqxyhz2jk2l,bafyreiaiqfzmvgtemxbzhl7zyv7pb5swno62jz4bejcb565xgiccqbcqum,cellivar.dev,did:plc:ofz6imzqld3xiopjalwjrh2y,2025-12-24T19:15:48.247Z,"Ahha figured out finding the link

bsky.app/profile/stec...",reply,at://did:plc:ofz6imzqld3xiopjalwjrh2y/app.bsky.feed.post/3maqxrwbhzc2l,at://did:plc:3ruah2qgzfj5yclgx4jxbk35/app.bsky.feed.post/3maqnkj2xrc2x,en,4,1,1,1,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
611,https://bsky.app/profile/redshiftsinger.bsky.social/post/3maqicyryz22m,at://did:plc:jtl6fplze2tg2no3pnxyjoyr/app.bsky.feed.post/3maqicyryz22m,bafyreidroxpsnjgqjhryhox7pqrrfgikvrtjq4chvpgybzddl72b2ihhuu,redshiftsinger.bsky.social,did:plc:jtl6fplze2tg2no3pnxyjoyr,2025-12-24T14:35:21.515Z,"Here’s one I’ve been using that’s also good for adding context. I often get the “posts a lot” label 😂 
bsky.app/profile/stec...",reply,at://did:plc:jtl6fplze2tg2no3pnxyjoyr/app.bsky.feed.post/3maqi4iuzis2m,at://did:plc:jfgw45ziseeilomx3quup7ea/app.bsky.feed.post/3maqcdrvulk2y,en,0,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
612,https://bsky.app/profile/revan.eurosky.social/post/3map37tke5c2l,at://did:plc:oe5k5kgdudinkw6jpzzfcw4q/app.bsky.feed.post/3map37tke5c2l,bafyreietja3fgerz74m3vdlso4pl5okwrqzbuoogyt6xcpbcantunmthg4,revan.eurosky.social,did:plc:oe5k5kgdudinkw6jpzzfcw4q,2025-12-24T01:08:16.978Z,bsky.app/profile/stec...,reply,at://did:plc:dfzwofesvrrgoqiqzxtmstum/app.bsky.feed.post/3map35gejxk2l,at://did:plc:oe5k5kgdudinkw6jpzzfcw4q/app.bsky.feed.post/3map2kjhbds2l,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
613,https://bsky.app/profile/monicadominator.bsky.social/post/3maov2u2a2k2v,at://did:plc:wmemdpzthllri3o7teesap7r/app.bsky.feed.post/3maov2u2a2k2v,bafyreibeds7gfq2x7foqin7swukdh4q52yz3lmj3sdt76cockieex3cr3i,monicadominator.bsky.social,did:plc:wmemdpzthllri3o7teesap7r,2025-12-23T23:18:07.274Z,"it’s literally a research project by cornell and it’s sooooo helpful, lmao bsky.app/profile/stec...",reply,at://did:plc:of6l3tc6t53cxazvziwq65ew/app.bsky.feed.post/3maouu52zc22n,at://did:plc:7umvpuxe2vbrc3zrzuquzniu/app.bsky.feed.post/3majmeb6sgc2p,en,4,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
614,https://bsky.app/profile/aparecuda.bsky.social/post/3mambhkajlc2r,at://did:plc:6t4nbxsirxhal7b3hiavtual/app.bsky.feed.post/3mambhkajlc2r,bafyreigi332dvgt2uuvdwmesc4uzgticzko7z5vvnbbmawolqlqrha7uru,aparecuda.bsky.social,did:plc:6t4nbxsirxhal7b3hiavtual,2025-12-22T22:21:58.890Z,este bsky.app/profile/stec...,reply,at://did:plc:tqbbm6uhlyr3jggagxc6v7nv/app.bsky.feed.post/3mambfugvrs2x,at://did:plc:6t4nbxsirxhal7b3hiavtual/app.bsky.feed.post/3mamaew6xy22r,pt,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
615,https://bsky.app/profile/dylan-149.bsky.social/post/3makrzh57ms23,at://did:plc:4iycynucs7wmuwd4dmcq2cvd/app.bsky.feed.post/3makrzh57ms23,bafyreiakkiahvueemyzvuw76byoiuxdjotzelhverxkn2pimzhasdrooti,dylan-149.bsky.social,did:plc:4iycynucs7wmuwd4dmcq2cvd,2025-12-22T08:13:00.006Z,"There's this labeler but the lowest post count it catches is 50+ times in a day. 
bsky.app/profile/stec...",reply,at://did:plc:mjh257xyug2mpodoyy3he5ih/app.bsky.feed.post/3makqqros3c2b,at://did:plc:mjh257xyug2mpodoyy3he5ih/app.bsky.feed.post/3makqqros3c2b,en,6,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
616,https://bsky.app/profile/nadia.kindgirls.online/post/3majx45zmjk2n,at://did:plc:ky5tgutim6ho63p6y5xmro4j/app.bsky.feed.post/3majx45zmjk2n,bafyreiablcdgoax6irpigmm35s4zpgo2b3w2v5zelayajkxvmotsvyrfju,nadia.kindgirls.online,did:plc:ky5tgutim6ho63p6y5xmro4j,2025-12-22T00:11:20.087Z,bsky.app/profile/stec...,reply,at://did:plc:5uhbke3lolsnb44qumtqwbgk/app.bsky.feed.post/3majx2i2b522w,at://did:plc:ky5tgutim6ho63p6y5xmro4j/app.bsky.feed.post/3majuyfqkb22n,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
617,https://bsky.app/profile/goreckis.co/post/3majtlchnbc26,at://did:plc:yii2qvta6gfduozqz5laacze/app.bsky.feed.post/3majtlchnbc26,bafyreibnebqv3pse77txy7htl6473e3h4mmc6gcqhs3lk2npnejvszfofu,goreckis.co,did:plc:yii2qvta6gfduozqz5laacze,2025-12-21T23:08:13.090Z,"This one keeps track of how much you are posting in a 24 hour period, among other things.

It could hurt your feelings.

bsky.app/profile/stec...",reply,at://did:plc:kjukqektupc3u4vfkq5ulaks/app.bsky.feed.post/3majtgr5ilc22,at://did:plc:kjukqektupc3u4vfkq5ulaks/app.bsky.feed.post/3majt4amk5222,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
618,https://bsky.app/profile/mitsubishe.bsky.social/post/3maiw2rofoc24,at://did:plc:nhhvmjs42yksilhz47ffbfsk/app.bsky.feed.post/3maiw2rofoc24,bafyreiaoghlvfrj53lu25vspmncn5izmypegbn5a7lb6sr2bb7as3usl3m,mitsubishe.bsky.social,did:plc:nhhvmjs42yksilhz47ffbfsk,2025-12-21T14:20:00.102Z,"bsky.app/profile/stec...

it's a labeler. a couple of them are helpful in determining whether it's worth interacting with a stranger lol",reply,at://did:plc:nj3c4f6tzyb6ulljxdgqpbj7/app.bsky.feed.post/3maivvwibns2n,at://did:plc:nhhvmjs42yksilhz47ffbfsk/app.bsky.feed.post/3maiuvspgcc24,en,1,0,3,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
619,https://bsky.app/profile/gde.bsky.social/post/3magxxkm5ss2k,at://did:plc:cz7mg53ba3w47zrcy6rfjvv5/app.bsky.feed.post/3magxxkm5ss2k,bafyreic3qz27vazezwpzzsesg7gvfz33kv5itmccypdrbzvheq2w4thd4y,gde.bsky.social,did:plc:cz7mg53ba3w47zrcy6rfjvv5,2025-12-20T19:48:40.030Z,bsky.app/profile/stec...,reply,at://did:plc:lr364txc7acfqkkbcublz275/app.bsky.feed.post/3magpgbpies27,at://did:plc:3553q446gonrogr5klgmzd2x/app.bsky.feed.post/3magozqjspk2i,en,2,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
620,https://bsky.app/profile/mariegardiner.bsky.social/post/3magbkkkukc2e,at://did:plc:nxanllsnda2w3lxcns2govzj/app.bsky.feed.post/3magbkkkukc2e,bafyreidvm6k2vm6iywjs3lyiuih6syriwa2iybupv6qt6zot3q4hknv3qu,mariegardiner.bsky.social,did:plc:nxanllsnda2w3lxcns2govzj,2025-12-20T13:07:41.446Z,"Shared this before, but this labeller is great for catching bots, follow farming accounts and other dodgy, inauthentic behaviour. It helps highlight accounts like this who are following and then unfollowing vast amounts of people in short periods of time.

bsky.app/profile/stec...",post,,,en,11,7,3,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
621,https://bsky.app/profile/jovialk.bsky.social/post/3mabsgopm6224,at://did:plc:ebhpheevz4jhbpu54e45tlue/app.bsky.feed.post/3mabsgopm6224,bafyreicnwm6b75epboxjvjbanstthcnwi6rem3sd6iaq2ru4iu3igukmum,jovialk.bsky.social,did:plc:ebhpheevz4jhbpu54e45tlue,2025-12-18T18:26:26.513Z,"helpful labels to think about whether an account is a bot/org/automated, or massively too online:

bsky.app/profile/stec...",post,,,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,bsky.app/profile/stec,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
